"id","age","net_income","highest_education","profession","hispanic","weekly_hours_worked","in_college","is_married","self_employed","sex","reason_unemployment","main_profession","psu","psu_popsize","total_food_percent","alcbev_percent","bakery_percent","beef_percent","cereal_percent","child_age","housing_type","census_division","lives_in_MSA","eggs_percent","fam_size","fresh_fruit_percent","fresh_veg_percent","non_alc_grocery_percent","milk_percent","number_earners","non_alc_bevs_percent","oils_percent","othdairy_percent","othmeat_percent","pet_food_percent","pork_percent","procfruit_percent","proc_veg_percent","seafood_percent","sweets_percent","smoking_percent","state","vehicle"
"379449","23","59122.2","Bachelor’s degree","Paid employee of a PRIVATE company","No","40","Not at all","Never married","No","Male","","103","Rest of America","1.20-4 mil","0.0961023145282144","0.0119836541941944","0","0.005345430988697979","0.00197812530656843","0","House, apartment, flat","East South Central","Yes","0","1","0.0013908910696827901","0","0.0448562468920304","0","1","0","0","0.0012135945550064099","0","0","0","0","0.00563645128225946","0","0.00212705244392123","0","Alabama","1"
"379451","77","10896","Grade 8 or lower","","Yes","","","Never married","No","Male","Retired","930","Houston-The Woodlands-Sugar Land, TX","4 mil+","0.123032305433186","0","0.00238619676945668","0.0122650513950073","0.0023146108663729802","0","House, apartment, flat","West South Central","Yes","0","1","0.0143410425844347","0.0197577092511013","0.20998531571218804","0.0000688325991189427","0","0.0385132158590308","0","0","0","0","0","0","0","0","0.00424743024963289","0","Texas","1"
"379452","74","89451","Some college but no degree","Paid employee of a PRIVATE company","No","40","Not at all","Married","Yes","Female","","105","Rest of America","125,000 - 330,000","0.12069155179930902","0.00261595733977261","0.00389777643626119","0.00190964885803401","0.00103475645884339","0","House, apartment, flat","South Atlantic","Yes","0.00103475645884339","2","0.0104405764049591","0.00152597511486736","0.0988250550580765","0.0000114028909682396","1","0.00147946920660473","0.00333679891784329","0.0152830041028049","0.0013486713396161","0","0.00115102122949995","0.0017701311332461301","0.0007411879129355741","0.00236598808286101","0","0","North Carolina","3"
"379454","81","140608","Bachelor’s degree","","No","40","Not at all","Widowed","No","Male","Retired","930","Rest of America","1.20-4 mil","0.13220886464497","0.00200182692307692","0.0075055473372781095","0.0051849093934911205","0.00129252958579882","7","House, apartment, flat","New England","Yes","0.0009042159763313609","5","0.00427144970414201","0.0047355769230769205","0.0628698224852071","0.000039720357305416495","3","0.0108062130177515","0.00526627218934911","0.004375","0.00438239644970414","0.0876368343195266","0.0026978550295858","0.00120192307692308","0.0041605029585798795","0.000739644970414201","0.0019397189349112398","0","Connecticut","5"
"379455","70","13200","Bachelor’s degree","","Yes","","Not at all","Divorced","No","Male","Retired","930","Tampa-St. PetersburgClearwater, FL","1.20-4 mil","0.24065757575757601","0.0486712121212121","0.0319657196969697","0","0","0","House, apartment, flat","South Atlantic","Yes","0","1","0.007189393939393941","0.0153267045454545","0.30727272727272703","0.000286742424242424","0","0.00837121212121212","0.00785909090909091","0","0","0","0.0131772727272727","0","0","0.00549545454545455","0","0","Florida","1"
"379456","58","40000","Bachelor’s degree","Paid employee of a PRIVATE company","No","65","Not at all","Never married","No","Female","","101","Miami-Fort Lauderdale-West Palm Beach, FL","4 mil+","0.086112","0","0.0019435","0","0.0032305","0","House, apartment, flat","South Atlantic","Yes","0","1","0.000286","0","0.13","0","1","0.0072605000000000005","0.00507","0.0023725","0","0.004017","0","0.00195","0","0.012272","0.0014234999999999999","0","Florida","1"
"379457","46","89168.4","High school graduate","Paid employee of a PRIVATE company","Yes","40","Not at all","Married","No","Male","","110","Denver-Aurora-Lakewood, CO","1.20-4 mil","0.0484756931827867","0","0.0019652702078314698","0","0","4","House, apartment, flat","Mountain","Yes","0.000997214259760184","6","0.0007172944675467991","0.000431543012995635","0.0524849610400097","0.000030335858891715003","2","0","0.000868917688329049","0","0.00162296329192853","0","0.00364594363025466","0.0014375047662624901","0","0","0.00117216412989355","0","Colorado","3"
"379460","48","157000","Bachelor’s degree","Paid employee of a PRIVATE company","No","40","Not at all","Divorced","Yes","Male","","101","Denver-Aurora-Lakewood, CO","1.20-4 mil","0.0939404095541401","0.0122696815286624","0.00186636942675159","0.0026480271337579603","0","5","House, apartment, flat","Mountain","Yes","0.000582929936305733","3","0","0.000601146496815287","0.0463694267515924","0.000020318471337579604","2","0.00031630573248407596","0","0","0","0","0","0","0.0010449681528662401","0","0.00317464968152866","0","Colorado","2"
"379463","28","108111","Bachelor’s degree","Paid employee of a PRIVATE company","No","67.3333333333333","Not at all","Never married","No","Female","","101","Los Angeles-Long Beach-Anaheim, CA","4 mil+","0.180942549786793","0","0","0","0","0","House, apartment, flat","Pacific","Yes","0","3","0","0","0.16834549675796198","0","3","0","0","0","0","0","0","0","0","0","0","0","California","3"
"379464","54","40059.4","High school graduate","Paid employee of a PRIVATE company","No","40","Not at all","Divorced","No","Female","","103","Rest of America","125,000 - 330,000","0.0936559209573783","0","0.000649036181270813","0.00450431109801944","0.000999515719157052","0","House, apartment, flat","Middle Atlantic","Yes","0","1","0.000655526543083521","0.00508844366116317","0.00649036181270813","0","1","0.00429661952001278","0.0037644098513707103","0.00153172538779912","0","0","0","0","0.00509493402297588","0","0.00173941696580578","0","Pennsylvania","1"
"379465","25","20840.4","Bachelor’s degree","","No","","Full time","Never married","No","Male","Going to school","920","New York-Newark-Jersey City, NY-NJ-PA","4 mil+","0.417386157655323","0.143299805186081","0","0","0","0","House, apartment, flat","Middle Atlantic","Yes","0","1","0.0034932151014375897","0.006986430202875179","","0.000023991861960423","0","0.0165802959636091","0","0","0","0","0","0","0.00148461641811098","0","0.00647492370587897","0","New York",""
"379470","61","175000","Associate’s degree in college","Paid employee of a PRIVATE company","No","62.5","Not at all","Married","Yes","Female","","101","St. Louis, MO-IL","1.20-4 mil","0.0318834256","0","0.00394445851428571","0.00174545874285714","0.000557122057142857","0","House, apartment, flat","West North Central","Yes","0.000511198628571429","2","0.0020357732571428602","0.0014252204571428599","0.0594285714285714","0.000018361742857142898","2","0.0039210570285714294","0.0008075689142857139","0.00221845371428571","0.0014134848","0","0.0008883100571428571","0.0008112936","0.00129891988571429","0.0017160252571428599","0.000444047314285714","0","Missouri","1"
"379474","73","41394","Some high school, no degree","Paid employee of a PRIVATE company","No","4","","Widowed","No","Female","","103","Rest of America","125,000 - 330,000","0.11115668937527198","0","0.00261922017683722","0.007129052519688841","0.0075498864569744405","7","Mobile home or trailer with NO permanent room added","West South Central","Yes","0","2","0.00689037058510895","0.014163888486253998","0.0628110354157607","0","2","0","0.008554863023626609","0.00523844035367445","0.00234913272454945","0","0.0126941102575252","0.0046480166207662895","0.0148296854616611","0.00828477557133884","0.0038063487461951","0","Louisiana","1"
"379475","37","20000","Some high school, no degree","Paid employee of a PRIVATE company","No","40","","Never married","No","Female","","110","New York-Newark-Jersey City, NY-NJ-PA","4 mil+","0.525343","0","0.024089","0.01807","0.028535","0","House, apartment, flat","Middle Atlantic","Yes","0.011622","2","0.028457","0.020669999999999997","0.52","0.0002475","1","0","0.007735","0","0","0","0.072202","0.012922","0.033735","0.069745","0","0","New York",""
"379476","69","54000","Bachelor’s degree","","No","40","Not at all","Married","No","Female","Taking care of home/family","910","Rest of America","0.33-1.19 mil","0.288888888888889","0","0.0328546592592593","0.0241598403703704","0.0139735844444444","0","Mobile home or trailer with NO permanent room added","West South Central","Yes","0.00429203185185185","2","0.0185151537037037","0.0178625344444444","0.077037037037037","0.000154165740740741","1","0.0237770962962963","0.0134218692592593","0.0186261737037037","0.00562848962962963","0","0.0210070514814815","0.0115873188888889","0.0139201640740741","0.00267691185185185","0.0037282314814814795","0","Louisiana","3"
"379478","74","203258","Bachelor’s degree","Paid employee of a PRIVATE company","No","38.5","Not at all","Married","No","Male","","110","Rest of America","125,000 - 330,000","0.0538297139595982","0.0129758238298124","0.00403831583504708","0.00787836149130662","0","0","House, apartment, flat","Middle Atlantic","Yes","0","2","0.00019571185389997","0.000558993987936514","0.0411890306900589","0","2","0","0.000507827490184888","0.00164628206515857","0.0012663708193527401","0.000203386828562713","0.0019187436656859802","0","0","0.0031275521750681397","0.000446427692882937","0","Pennsylvania","3"
"379481","61","27528","High school graduate","","No","","Not at all","Married","No","Female","Retired","930","Rest of America","125,000 - 330,000","0.683699515402499","0","0.0820335512932287","0.0419274840162743","0.0269410549258936","0","House, apartment, flat","East North Central","Yes","0.0100045313862249","2","0.0464329984016274","0.0285102448416158","0.132229003196745","0.000251513731473409","0","0.0869913266492299","0.028852311827957","0.0349676576576577","0.0222635483870968","0","0.0327405623365301","0.0183468025283348","0.0188785520197617","0.0168900261551874","0.022125378523685","0","","2"
"379484","52","204000","Bachelor’s degree","Paid employee of a PRIVATE company","No","40","Not at all","Married","No","Female","","101","Washington-ArlingtonAlexandria, DC-VA-MD-WV","4 mil+","0.0894068601960784","0.0009112745098039221","0.0024312612745098","0.00428490196078431","0.00198003","0","House, apartment, flat","South Atlantic","Yes","0.00101450980392157","2","0.00382203568627451","0.007630668627450979","0.0254901960784314","0.000014042401960784302","2","0.00102712617647059","0.000813137254901961","0.0048548958823529395","0.0011736833333333301","0","0.00217541745098039","0","0.00139162323529412","0.00592770558823529","0.00431714578431373","0","District of Columbia","2"
"379487","55","86266.6","Some high school, no degree","Paid employee of a PRIVATE company","No","46","","Never married","No","Male","","108","Rest of America","1.20-4 mil","0.0940943540141839","0.0211546531334259","0.00759204605258582","0.00586206017160755","0.00180231978540942","0","House, apartment, flat","Mountain","Yes","0.00144969200130757","2","0.000536476457864341","0.00128694071633749","0.0964452059081962","0.000015301402860435002","2","0.0087614441742227","0.00150394242963093","0.0055636828158290704","0.00391205866465121","0","0.00210371105387253","0","0.00390603083928195","0.0017751945712477398","0.0124836263397421","0","Nevada","2"
"379488","30","20000","Associate’s degree in college","Paid employee of a PRIVATE company","Yes","40","Not at all","Never married","No","Female","","108","Seattle-Tacoma-Bellevue, WA","1.20-4 mil","0.089011","0","0.002587","0","0","0","House, apartment, flat","Pacific","Yes","0","1","0","0","0.13","0","1","0","0","0","0","0","0","0","0","0","0","0","","1"
"379490","30","135000","Some college but no degree","Paid employee of a PRIVATE company","Yes","40","Not at all","Married","No","Female","","101","San Francisco-Oakland-Hayward, CA","1.20-4 mil","0.0644804025185185","0.00199293081481481","0.0071047407407407405","0.00635362962962963","0.0011517037037037","1","House, apartment, flat","Pacific","Yes","0.0009591111111111109","4","0.00614177777777778","0.00153303703703704","0.0577777777777778","0","2","0.0029331851851851897","0.000768444444444444","0.00234385185185185","0","0","0.0009610370370370369","0.0012499259259259302","0.0013077037037037","0","0.0011035555555555599","0","California","2"
"379492","21","19453","Associate’s degree in college","Paid employee of a PRIVATE company","No","34","Part time","Never married","No","Female","","103","Rest of America","125,000 - 330,000","0.187400951010127","0.0784130622526089","0.0108929214002982","0.0130982367758186","0.0029671515961548303","0","House, apartment, flat","South Atlantic","Yes","0.0020181977072945","2","0.00288695830977227","0.0133254510872359","0.21384876368683498","0.00027450778800185095","2","0","0","0","0","0","0.0094895388886033","0.00985040867732483","0.015143165578574","0","0","0","North Carolina","2"
"379493","64","33612","Some college but no degree","A local government employee","No","40","Not at all","Married","No","Female","","110","Rest of America","< 125,000","0.11998531238843302","0.0064719052719266895","0.00785136260859217","0.0121676317981673","0","0","House, apartment, flat","","No","0","2","0.00339581101987385","0.00126859454956563","0.309413304772105","0.0000736344162799","1","0.0308949184814947","0.00436272759728668","0","0.009333908723075091","0.0453058431512555","0.0109868564798286","0","0.0038521956444127104","0","0","0.0231750565274307","","3"
